Ax_max,Ax_sum,Ax_mean,Ax_variance,Ax_stdDev,Ax_range,Ax_skewness,Ax_kurtosis,Ax_energy,Ay_min,Ay_max,Ay_sum,Ay_mean,Ay_variance,Ay_stdDev,Ay_range,Ay_skewness,Ay_kurtosis,Ay_energy,Az_min,Az_max,Az_sum,Az_mean,Az_variance,Az_stdDev,Az_range,Az_skewness,Az_kurtosis,Az_energy,Gx_min,Gx_max,Gx_sum,Gx_mean,Gx_variance,Gx_stdDev,Gx_range,Gx_skewness,Gx_kurtosis,Gx_energy,Gy_min,Gy_max,Gy_sum,Gy_mean,Gy_variance,Gy_stdDev,Gy_range,Gy_skewness,Gy_kurtosis,Gy_energy,Gz_min,Gz_max,Gz_sum,Gz_mean,Gz_variance,Gz_stdDev,Gz_range,Gz_skewness,Gz_kurtosis,Gz_energy,Mx_min,Mx_max,Mx_sum,Mx_mean,Mx_variance,Mx_stdDev,Mx_range,Mx_skewness,Mx_kurtosis,Mx_energy,My_min,My_max,My_sum,My_mean,My_variance,My_stdDev,My_range,My_skewness,My_kurtosis,My_energy,Mz_min,Mz_max,Mz_sum,Mz_mean,Mz_variance,Mz_stdDev,Mz_range,Mz_skewness,Mz_kurtosis,Mz_energy
0.65332,-4.41162,-0.04412,0.0843,0.29035,1.50317,-0.00591,2.69886,0.08625,-0.23657,1.89062,107.61279,1.07613,0.08385,0.28956,2.1272,0.00939,2.11624,1.2419,-0.63538,0.98926,-9.48499,-0.09485,0.01446,0.12025,1.62463,-0.00258,7.9102,0.02346,-167.17529,111.87744,192.50488,1.92505,1679.03284,40.976,279.05273,-56968.83594,4.68734,1682.73877,-109.31396,93.81104,162.8418,1.62842,1750.87891,41.84351,203.125,-20409.96094,3.17074,1753.53076,-159.97314,127.13623,111.75537,1.11755,5696.3833,75.47439,287.10937,-92925.38281,1.87589,5697.63086,-34.57031,40.08789,3161.1084,31.61108,28.32502,5.32213,74.6582,-226.56837,8.31657,1027.58606,0.0,57.66602,3792.74902,37.92749,84.62154,9.199,57.66602,-70.24807,1.9014,1523.11621,-9.8999,44.77539,1676.62354,16.76624,97.42693,9.87051,54.67529,-693.03564,3.95117,378.53363
0.65332,-4.21875,-0.04219,0.08491,0.2914,1.50317,-0.00623,2.67244,0.08669,-0.23657,1.89062,107.87964,1.0788,0.08294,0.288,2.1272,0.009,2.13606,1.24675,-0.63538,0.98926,-9.63831,-0.09638,0.01438,0.11991,1.62463,-0.00253,7.91929,0.02367,-167.17529,111.87744,205.44434,2.05444,1671.50439,40.88404,279.05273,-57285.24609,4.73546,1675.72559,-130.06592,93.81104,103.51563,1.03516,1871.58936,43.26187,223.87695,-36128.96094,3.52973,1872.66113,-159.97314,127.13623,255.43213,2.55432,5685.49561,75.40222,287.10937,-109979.10156,1.89764,5692.01855,-34.57031,40.08789,3193.11523,31.93115,20.95869,4.57807,74.6582,-41.11367,2.55159,1040.55762,0.0,57.66602,3817.10205,38.17102,84.05967,9.16841,57.66602,-94.79042,1.9145,1541.08667,-9.8999,44.77539,1640.41748,16.40417,95.62068,9.77858,54.67529,-713.59399,3.85855,364.71765
0.65332,-3.25793,-0.03258,0.08793,0.29653,1.50317,-0.0058,2.72133,0.08899,-0.23657,1.89062,107.56189,1.07562,0.08302,0.28813,2.1272,0.00971,2.15003,1.23997,-0.63538,0.98926,-9.42395,-0.09424,0.01437,0.11986,1.62463,-0.0026,8.03892,0.02325,-167.17529,111.87744,282.16553,2.82166,1642.99231,40.53384,279.05273,-59176.03516,4.92907,1650.95435,-130.06592,118.71338,239.01367,2.39014,2005.05933,44.77789,248.7793,-27929.05078,3.58437,2010.77234,-159.97314,127.13623,331.72607,3.31726,5584.43555,74.72908,287.10937,-111726.92187,1.93993,5595.44043,-34.57031,40.08789,3200.67139,32.00671,20.09276,4.4825,74.6582,-37.24558,2.60353,1044.52295,0.0,57.66602,3803.33252,38.03333,84.52134,9.19355,57.66602,-67.65818,1.89387,1531.05542,-9.8999,44.77539,1597.99805,15.97998,93.8493,9.68758,54.67529,-789.38928,3.67816,349.20908
0.65332,-3.07336,-0.03073,0.08745,0.29572,1.50317,-0.00617,2.75386,0.08839,-0.23657,1.89062,107.8374,1.07837,0.08252,0.28726,2.1272,0.00914,2.15702,1.24541,-0.63538,0.98926,-9.54138,-0.09541,0.01413,0.11888,1.62463,-0.00259,8.21423,0.02324,-167.17529,111.87744,231.44531,2.31445,1650.58105,40.62734,279.05273,-57081.61328,4.84446,1655.93848,-130.06592,118.71338,250.79346,2.50793,1997.04077,44.68826,248.7793,-28222.75781,3.61173,2003.33105,-159.97314,127.13623,270.69092,2.70691,5616.27539,74.94181,287.10937,-103286.46875,1.91293,5623.60352,-34.57031,40.08789,3215.61279,32.15613,19.35185,4.39907,74.6582,-34.99231,2.61926,1053.36877,0.0,57.66602,3799.02344,37.99023,83.33932,9.12904,57.66602,-81.32648,1.88051,1526.59766,-9.8999,44.77539,1561.08398,15.61084,90.84786,9.53141,54.67529,-831.16327,3.52053,334.54617
0.65332,-2.94116,-0.02941,0.08804,0.29671,1.50317,-0.00632,2.7296,0.0889,-0.23657,1.89062,107.03931,1.07039,0.07586,0.27542,2.1272,0.0056,1.82197,1.2216,-0.63538,0.98926,-9.57971,-0.0958,0.01405,0.11855,1.62463,-0.00258,8.27718,0.02323,-167.17529,111.87744,154.72412,1.54724,1566.0249,39.57303,279.05273,-61498.17969,4.99668,1568.41895,-130.06592,118.71338,148.55957,1.4856,2029.2655,45.04737,248.7793,-25481.23047,3.51604,2031.47278,-159.97314,127.13623,235.96191,2.35962,5555.05957,74.53227,287.10937,-105664.57812,1.91861,5560.62744,-34.57031,40.08789,3224.32861,32.24329,19.56082,4.42276,74.6582,-38.04883,2.61918,1059.19067,0.0,57.66602,3796.93604,37.96936,83.10478,9.11618,57.66602,-78.11386,1.88796,1524.77747,-9.8999,44.77539,1531.43311,15.31433,88.99609,9.43377,54.67529,-825.01288,3.43726,323.52481
0.65332,-2.67493,-0.02675,0.08977,0.29962,1.50317,-0.00614,2.68662,0.09049,-0.23657,1.89062,107.69287,1.07693,0.07421,0.27242,2.1272,0.00514,1.80493,1.23399,-0.63538,0.98926,-9.57141,-0.09571,0.01408,0.11865,1.62463,-0.00258,8.25908,0.02324,-167.17529,111.87744,72.87598,0.72876,1626.6864,40.3322,279.05273,-62320.96875,4.69409,1627.21729,-130.06592,118.71338,311.76758,3.11768,2019.7605,44.94175,248.7793,-24484.92578,3.55813,2029.48059,-159.97314,127.13623,124.32861,1.24329,5656.44824,75.20937,287.10937,-97274.67187,1.86909,5657.99316,-34.57031,40.08789,3235.19287,32.35193,18.686,4.32273,74.6582,-35.793,2.68707,1065.33362,0.0,57.66602,3805.77393,38.05774,80.97285,8.99849,57.66602,-59.56838,1.8851,1529.36475,-9.8999,44.77539,1502.64893,15.02649,90.15392,9.49494,54.67529,-810.77112,3.29382,315.94928
0.65332,-3.1781,-0.03178,0.0906,0.301,1.50317,-0.00519,2.63792,0.09161,-0.23657,1.89062,107.02917,1.07029,0.07082,0.26611,2.1272,0.00455,1.76989,1.21634,-0.63538,0.98926,-9.44983,-0.0945,0.0141,0.11873,1.62463,-0.00263,8.30162,0.02303,-167.17529,111.87744,115.35645,1.15356,1601.92859,40.0241,279.05273,-63104.51563,4.85675,1603.25964,-130.06592,118.71338,370.4834,3.70483,2041.27051,45.18042,248.7793,-26964.5918,3.51039,2054.99683,-159.97314,127.13623,221.74072,2.21741,5530.2417,74.36559,287.10937,-99046.39062,1.91367,5535.15771,-34.57031,40.82031,3243.2373,32.43237,19.39487,4.40396,75.39063,-34.40192,2.65838,1071.25403,0.0,57.66602,3816.34521,38.16345,81.16635,9.00924,57.66602,-82.05984,1.88235,1537.61572,-9.8999,44.77539,1488.83057,14.88831,89.0754,9.43798,54.67529,-786.5304,3.30132,310.73706
0.65332,-2.8988,-0.02899,0.09049,0.30081,1.50317,-0.0059,2.65143,0.09133,-0.23657,1.89062,107.09436,1.07094,0.07049,0.26551,2.1272,0.00453,1.77568,1.21741,-0.63538,0.98926,-9.40906,-0.09409,0.01413,0.11885,1.62463,-0.00264,8.28858,0.02298,-167.17529,111.87744,153.68652,1.53687,1599.54077,39.99426,279.05273,-64793.26563,4.90888,1601.90283,-130.06592,118.71338,287.10937,2.87109,2110.05737,45.93536,248.7793,-27478.00781,3.37112,2118.30078,-159.97314,127.13623,279.90723,2.79907,5541.27637,74.43975,287.10937,-108057.32031,1.91458,5549.10986,-34.57031,40.82031,3245.36133,32.45361,19.52465,4.41867,75.39063,-35.02322,2.63802,1072.76196,0.0,57.66602,3794.64111,37.94641,80.1991,8.9554,57.66602,-58.31616,1.88165,1520.12952,-9.8999,44.77539,1475.5249,14.75525,87.69869,9.36476,54.67529,-767.82062,3.32658,305.41611
0.65332,-2.797,-0.02797,0.0907,0.30116,1.50317,-0.00614,2.64296,0.09148,-0.23657,1.89062,106.82288,1.06823,0.06819,0.26113,2.1272,0.00358,1.71063,1.2093,-0.63538,0.98926,-9.24341,-0.09243,0.01394,0.11807,1.62463,-0.00269,8.58149,0.02249,-167.17529,111.87744,37.90283,0.37903,1606.77637,40.08461,279.05273,-63138.67188,4.76886,1606.92029,-130.06592,118.71338,328.00293,3.28003,2146.0293,46.32526,248.7793,-27544.54297,3.30558,2156.78833,-159.97314,127.13623,98.44971,0.9845,5578.37744,74.68854,287.10937,-93295.64844,1.88558,5579.34619,-34.57031,40.82031,3247.98584,32.47986,19.6027,4.42749,75.39063,-36.34426,2.6284,1074.54419,0.0,57.66602,3768.79883,37.68799,79.14221,8.89619,57.66602,-42.93261,1.86616,1499.52673,-9.8999,44.77539,1459.50928,14.59509,85.67795,9.25624,54.67529,-755.56116,3.36167,298.6947
0.65332,-3.50513,-0.03505,0.091,0.30166,1.50317,-0.00511,2.61535,0.09223,-0.23657,1.89062,107.11755,1.07118,0.06663,0.25813,2.1272,0.00366,1.71762,1.21405,-0.63538,0.98926,-9.15125,-0.09151,0.01411,0.1188,1.62463,-0.0027,8.44224,0.02249,-167.17529,111.87744,-43.88428,-0.43884,1574.87927,39.68475,279.05273,-61535.96875,4.82898,1575.07202,-130.06592,118.71338,337.1582,3.37158,2144.20215,46.30553,248.7793,-28104.4375,3.31333,2155.57007,-159.97314,127.13623,1.64795,0.01648,5546.73389,74.47639,287.10937,-80185.04687,1.89087,5546.73193,-34.57031,40.82031,3254.69971,32.547,19.76416,4.44569,75.39063,-39.26111,2.62213,1079.07141,0.0,57.66602,3784.32617,37.84326,78.33568,8.85074,57.66602,-67.11066,1.89274,1510.44824,-9.8999,44.77539,1459.00879,14.59009,85.54402,9.249,54.67529,-756.96399,3.36358,298.41473
0.65332,-3.96277,-0.03963,0.08985,0.29974,1.50317,-0.00432,2.65275,0.09142,-0.23657,1.89062,106.67542,1.06675,0.06529,0.25552,2.1272,0.00402,1.75962,1.20326,-0.63538,0.98926,-8.97681,-0.08977,0.0142,0.11916,1.62463,-0.00276,8.44215,0.02226,-167.17529,111.87744,29.35791,0.29358,1541.8158,39.26596,279.05273,-62858.47656,5.0635,1541.90186,-130.06592,118.71338,238.28125,2.38281,2235.46777,47.28074,248.7793,-30343.2168,3.19223,2241.146,-159.97314,127.13623,138.06152,1.38062,5579.04541,74.69301,287.10937,-96031.03125,1.89443,5580.95264,-34.57031,40.82031,3257.89795,32.57898,19.86288,4.45678,75.39063,-40.85181,2.61159,1081.25305,0.0,57.66602,3789.50195,37.89502,77.46222,8.80126,57.66602,-67.80428,1.91531,1513.49487,-9.8999,44.77539,1453.80859,14.53809,84.90174,9.21421,54.67529,-749.97009,3.38492,296.25772
0.65332,-3.72803,-0.03728,0.08926,0.29876,1.50317,-0.00481,2.68884,0.09065,-0.23657,1.89062,107.48596,1.07486,0.06677,0.25839,2.1272,0.00395,1.76795,1.22209,-0.63538,0.98926,-9.26013,-0.0926,0.01328,0.11522,1.62463,-0.00292,8.98606,0.02185,-167.17529,111.87744,-96.55762,-0.96558,1699.97778,41.23079,279.05273,-76626.00781,4.90906,1700.91016,-130.06592,118.71338,137.146,1.37146,2208.33887,46.99297,248.7793,-26733.47461,3.21703,2210.22021,-159.97314,127.13623,38.87939,0.38879,5686.55859,75.40927,287.10937,-90450.21094,1.84791,5686.70898,-34.57031,40.82031,3256.87256,32.56873,19.85624,4.45603,75.39063,-40.24682,2.60911,1080.57837,0.0,57.66602,3771.71631,37.71716,78.37227,8.85281,57.66602,-43.78606,1.88999,1500.95667,-9.8999,44.77539,1441.6626,14.41663,82.08315,9.05998,54.67529,-773.0824,3.42297,289.92227
0.65332,-3.98242,-0.03982,0.09138,0.30229,1.50317,-0.00549,2.65587,0.09297,-0.23657,1.89062,107.01001,1.0701,0.06518,0.2553,2.1272,0.00422,1.81033,1.21029,-0.63538,0.98926,-9.1344,-0.09134,0.01356,0.11645,1.62463,-0.00292,8.74402,0.02191,-167.17529,111.87744,-140.68604,-1.40686,1678.91943,40.97462,279.05273,-75357.95312,4.96961,1680.89832,-130.06592,118.71338,136.23047,1.3623,2208.34912,46.99308,248.7793,-26672.81836,3.2168,2210.20508,-159.97314,127.13623,-22.09473,-0.22095,5633.03125,75.05352,287.10937,-84187.84375,1.86685,5633.08105,-34.57031,40.82031,3261.48682,32.61487,20.15936,4.48992,75.39063,-41.27738,2.57378,1083.88916,0.0,57.66602,3774.58496,37.74585,78.7487,8.87405,57.66602,-46.78255,1.87828,1503.49817,-9.8999,44.77539,1433.97217,14.33972,80.09644,8.94966,54.67529,-794.00336,3.44482,285.72406
0.65332,-3.92566,-0.03926,0.09157,0.30261,1.50317,-0.0056,2.64766,0.09311,-0.23657,1.89062,107.02454,1.07025,0.0651,0.25514,2.1272,0.00423,1.81107,1.21052,-0.63538,0.98926,-9.15454,-0.09155,0.01351,0.11622,1.62463,-0.00292,8.79,0.02189,-167.17529,111.87744,-112.36572,-1.12366,1708.05298,41.3286,279.05273,-74492.17187,4.88747,1709.31543,-130.06592,118.71338,109.55811,1.09558,2214.979,47.06356,248.7793,-25074.16211,3.19284,2216.17969,-159.97314,127.13623,9.82666,0.09827,5671.82422,75.31152,287.10937,-85984.04687,1.8543,5671.83301,-34.57031,40.82031,3260.31494,32.60315,20.21325,4.49591,75.39063,-40.75753,2.55685,1083.17871,0.0,57.66602,3776.0498,37.7605,78.4323,8.8562,57.66602,-45.10255,1.88185,1504.2876,-9.8999,44.77539,1437.13379,14.37134,80.64717,8.98038,54.67529,-794.35272,3.42665,287.18253
0.65332,-4.37708,-0.04377,0.09374,0.30617,1.50317,-0.00536,2.56893,0.09566,-0.23657,1.89062,107.11975,1.0712,0.06585,0.2566,2.1272,0.00449,1.8206,1.21331,-0.63538,0.98926,-9.37012,-0.0937,0.01333,0.11546,1.62463,-0.00287,8.8582,0.02211,-167.17529,111.87744,-131.16455,-1.31165,1732.60828,41.62461,279.05273,-75944.17187,4.8023,1734.32849,-130.06592,118.71338,97.77832,0.97778,2212.28271,47.03491,248.7793,-24342.25195,3.19807,2213.23901,-175.23193,127.13623,-86.24268,-0.86243,5915.48242,76.91217,302.36816,-117852.5625,1.94958,5916.22852,-34.57031,40.82031,3260.19287,32.60193,20.2161,4.49623,75.39063,-40.68851,2.55566,1083.10193,0.0,57.66602,3779.90723,37.79907,77.72512,8.81618,57.66602,-44.27096,1.89685,1506.49512,-9.8999,44.77539,1444.47021,14.4447,81.59502,9.033,54.67529,-802.03516,3.39839,290.24445
0.65332,-4.5459,-0.04546,0.09442,0.30727,1.50317,-0.00509,2.53549,0.09648,-0.23657,1.89062,107.61035,1.0761,0.06601,0.25692,2.1272,0.00382,1.79747,1.22401,-0.63538,0.98926,-9.33484,-0.09335,0.01333,0.11544,1.62463,-0.00289,8.88625,0.02204,-167.17529,111.87744,-65.49072,-0.65491,1720.99231,41.48484,279.05273,-78484.19531,4.92676,1721.42139,-130.06592,118.71338,174.19434,1.74194,2168.22778,46.56423,248.7793,-26343.05469,3.3029,2171.26245,-175.23193,127.13623,-27.70996,-0.2771,5931.40576,77.01562,302.36816,-127427.92187,1.94823,5931.48291,-34.57031,40.82031,3253.16162,32.53162,19.88972,4.45979,75.39063,-38.46381,2.58281,1078.1958,0.0,57.66602,3777.41699,37.77417,77.46093,8.80119,57.66602,-40.61466,1.90649,1504.34888,-9.8999,44.77539,1460.35156,14.60352,84.27689,9.18024,54.67529,-797.57037,3.35852,297.53955
0.65332,-4.39636,-0.04396,0.09414,0.30682,1.50317,-0.00547,2.55308,0.09607,-0.23657,1.89062,106.86707,1.06867,0.06612,0.25713,2.1272,0.00426,1.82592,1.20817,-0.63538,0.98926,-9.32922,-0.09329,0.01332,0.11542,1.62463,-0.00289,8.89626,0.02203,-167.17529,111.87744,-69.82422,-0.69824,1718.08521,41.44979,279.05273,-78407.11719,4.93662,1718.57275,-130.06592,118.71338,123.41309,1.23413,2178.85132,46.67817,248.7793,-23525.83203,3.26347,2180.37476,-175.23193,127.13623,-69.03076,-0.69031,5887.85352,76.73235,302.36816,-123721.25,1.96313,5888.33203,-34.57031,40.82031,3240.40527,32.40405,20.14904,4.48877,75.39063,-36.38684,2.523,1070.17163,0.0,57.66602,3754.78516,37.54785,78.25763,8.84633,57.66602,-18.83232,1.89759,1488.09875,-9.8999,44.77539,1464.89258,14.64893,84.78443,9.20785,54.67529,-804.59717,3.34381,299.37546
0.65332,-4.87402,-0.04874,0.0951,0.30838,1.50317,-0.00453,2.50562,0.09747,-0.23657,1.89062,107.34082,1.07341,0.06563,0.25618,2.1272,0.00363,1.82249,1.21783,-0.63538,0.98926,-9.37537,-0.09375,0.01323,0.11504,1.62463,-0.00288,8.97407,0.02202,-167.17529,111.87744,-125.67139,-1.25671,1725.0719,41.53399,279.05273,-76023.72656,4.84259,1726.65125,-130.06592,118.71338,143.24951,1.4325,2171.14307,46.59553,248.7793,-24575.98828,3.28918,2173.19507,-175.23193,127.13623,-242.00439,-2.42004,5916.4707,76.91859,302.36816,-106385.79687,1.93378,5922.32666,-34.57031,40.82031,3237.81738,32.37817,20.15818,4.48979,75.39063,-34.86794,2.51171,1068.50427,0.0,57.66602,3760.26611,37.60266,77.72417,8.81613,57.66602,-27.35051,1.91906,1491.6842,-9.8999,44.77539,1477.27051,14.77271,86.31624,9.29065,54.67529,-817.40704,3.31157,304.54907
0.65332,-5.61206,-0.05612,0.09563,0.30924,1.50317,-0.00345,2.48095,0.09878,-0.23657,1.89062,107.37683,1.07377,0.06581,0.25653,2.1272,0.00362,1.81651,1.21879,-0.63538,0.98926,-9.35303,-0.09353,0.01326,0.11516,1.62463,-0.00289,8.95382,0.02201,-167.17529,111.87744,-98.69385,-0.98694,1711.74683,41.37326,279.05273,-76871.79687,4.93923,1712.72107,-130.06592,118.71338,36.62109,0.36621,2180.67529,46.6977,248.7793,-20709.98438,3.25165,2180.80933,-175.23193,127.13623,-86.60889,-0.86609,5750.85449,75.83439,302.36816,-110963.1875,1.9783,5751.60352,-34.57031,40.82031,3232.55615,32.32556,20.28119,4.50346,75.39063,-32.25627,2.46912,1065.22302,0.0,57.66602,3776.47705,37.76477,77.60525,8.80938,57.66602,-54.40632,1.92674,1503.78308,-9.8999,44.77539,1498.74268,14.98743,90.49703,9.51299,54.67529,-788.5556,3.31129,315.12
0.65332,-5.64099,-0.05641,0.09561,0.30921,1.50317,-0.00337,2.48141,0.09879,-0.23657,1.89062,107.57605,1.07576,0.06475,0.25447,2.1272,0.00367,1.82897,1.22201,-0.63538,0.98926,-9.25879,-0.09259,0.0132,0.11491,1.62463,-0.00292,9.09291,0.02178,-167.17529,111.87744,-86.85303,-0.86853,1713.32581,41.39234,279.05273,-77460.22656,4.94267,1714.07971,-131.10352,118.71338,-128.66211,-1.28662,2339.35278,48.36686,249.81689,-32216.00977,3.32308,2341.00806,-175.23193,127.13623,22.64404,0.22644,5851.31006,76.49386,302.36816,-119789.32812,1.95559,5851.36133,-34.57031,40.82031,3227.81982,32.2782,19.97959,4.46985,75.39063,-31.10199,2.5054,1061.86157,0.0,57.66602,3756.92139,37.56921,76.2478,8.732,57.66602,-35.03724,1.93968,1487.6936,-9.8999,44.77539,1498.66943,14.98669,90.48948,9.5126,54.67529,-788.4151,3.31151,315.09052
0.65332,-5.61902,-0.05619,0.09558,0.30915,1.50317,-0.00343,2.48343,0.09873,-0.23657,1.89062,107.50879,1.07509,0.06441,0.25378,2.1272,0.00367,1.83976,1.22022,-0.63538,0.98926,-8.91846,-0.08918,0.01378,0.1174,1.62463,-0.00289,8.77441,0.02174,-167.17529,111.87744,-237.6709,-2.37671,1771.67126,42.09122,279.05273,-79844.48437,4.69656,1777.31934,-131.10352,118.71338,-172.72949,-1.72729,2347.33057,48.44926,249.81689,-29440.30664,3.29231,2350.31421,-175.23193,127.13623,-152.58789,-1.52588,5837.8042,76.40553,302.36816,-102593.25781,1.93569,5840.13184,-34.57031,40.82031,3219.53125,32.19531,19.5877,4.4258,75.39063,-28.99579,2.53419,1056.12573,0.0,57.66602,3739.00146,37.39001,74.438,8.62775,57.66602,-22.62626,1.96234,1472.45129,-9.8999,44.77539,1508.14209,15.08142,92.44926,9.61505,54.67529,-781.87524,3.26676,319.89853
0.65332,-6.09766,-0.06098,0.09441,0.30726,1.50317,-0.00255,2.51996,0.09813,-0.23657,1.89062,108.06152,1.08062,0.06357,0.25214,2.1272,0.00312,1.83589,1.2313,-0.63538,0.98926,-8.80298,-0.08803,0.01406,0.11857,1.62463,-0.00288,8.54987,0.02181,-167.17529,111.87744,-284.42383,-2.84424,1759.24268,41.94333,279.05273,-77871.53125,4.7097,1767.33191,-131.10352,118.71338,-190.18555,-1.90186,2351.9187,48.49659,249.81689,-28313.56055,3.27624,2355.53467,-175.23193,127.13623,-203.61328,-2.03613,5792.25977,76.1069,302.36816,-97072.61719,1.953,5796.40625,-34.57031,40.82031,3221.42334,32.21423,19.66081,4.43405,75.39063,-29.88087,2.52289,1057.4176,0.0,57.66602,3750.85449,37.50854,73.59202,8.57858,57.66602,-40.25395,1.99552,1480.48291,-9.8999,44.77539,1519.38477,15.19385,93.50992,9.67005,54.67529,-802.17834,3.24687,324.36295
0.65332,-6.48584,-0.06486,0.09195,0.30323,1.50317,-0.00278,2.57134,0.09615,-0.23657,1.89062,107.35413,1.07354,0.06307,0.25113,2.1272,0.00355,1.85706,1.21556,-0.63538,0.98926,-8.73145,-0.08731,0.01416,0.11898,1.62463,-0.0029,8.47956,0.02178,-167.17529,111.87744,-187.80518,-1.87805,1706.07202,41.30463,279.05273,-78444.55469,4.99871,1709.59912,-131.10352,118.71338,-303.89404,-3.03894,2440.89526,49.40542,249.81689,-29035.80469,3.16209,2450.12988,-175.23193,127.13623,-61.40137,-0.61401,5737.7002,75.74761,302.36816,-112908.57812,1.99049,5738.07764,-34.57031,40.82031,3219.05518,32.19055,19.57641,4.42452,75.39063,-28.74586,2.53543,1055.80798,0.0,57.66602,3749.45068,37.49451,73.77422,8.58919,57.66602,-38.93138,1.98812,1479.6123,-9.8999,44.77539,1520.36133,15.20361,93.48891,9.66897,54.67529,-804.88123,3.25191,324.63879
0.65332,-6.7876,-0.06788,0.09382,0.3063,1.50317,-0.00288,2.51647,0.09843,-0.23657,1.89062,107.86853,1.07869,0.06343,0.25184,2.1272,0.00294,1.8315,1.22699,-0.63538,0.98926,-8.4657,-0.08466,0.01533,0.12383,1.62463,-0.00258,8.01976,0.0225,-167.17529,111.87744,-201.66016,-2.0166,1712.00171,41.37634,279.05273,-77931.17187,4.95141,1716.06824,-131.10352,118.71338,-330.01709,-3.30017,2451.67554,49.5144,249.81689,-27496.90234,3.13157,2462.56641,-175.23193,127.13623,-116.33301,-1.16333,5775.81641,75.99879,302.36816,-105819.79687,1.96157,5777.16992,-34.57031,40.82031,3215.46631,32.15466,19.17738,4.3792,75.39063,-30.10271,2.55651,1053.09973,0.0,57.66602,3745.3125,37.45313,73.45533,8.57061,57.66602,-31.81268,2.00207,1476.19189,-9.8999,44.77539,1521.98486,15.21985,93.49739,9.6694,54.67529,-809.42126,3.25732,325.1412
0.65332,-6.72351,-0.06724,0.09369,0.30609,1.50317,-0.00304,2.52385,0.09821,-0.23657,1.89062,107.86646,1.07866,0.06341,0.25181,2.1272,0.00293,1.83117,1.22693,-0.63538,0.98926,-8.42468,-0.08425,0.01537,0.12398,1.62463,-0.0026,7.99823,0.02247,-167.17529,111.87744,-289.12354,-2.89124,1671.8894,40.88874,279.05273,-76543.99219,5.02521,1680.24817,-131.10352,118.71338,-394.71436,-3.94714,2407.57739,49.06707,249.81689,-25712.44336,3.20187,2423.15723,-175.23193,127.13623,-190.55176,-1.90552,5720.35645,75.63304,302.36816,-97151.38281,1.98119,5723.98828,-34.57031,40.82031,3213.45215,32.13452,18.96287,4.35464,75.39063,-30.68414,2.57283,1051.59021,0.0,57.66602,3742.61475,37.42615,73.16062,8.5534,57.66602,-28.34321,2.01414,1473.87708,-9.8999,44.77539,1523.66943,15.23669,93.54778,9.67201,54.67529,-814.02252,3.2601,325.70462
0.65332,-6.84814,-0.06848,0.09312,0.30516,1.50317,-0.0029,2.54577,0.09781,-0.23657,1.89062,107.90027,1.079,0.06317,0.25134,2.1272,0.00299,1.82939,1.22742,-0.63538,0.98926,-8.47644,-0.08476,0.01528,0.12363,1.62463,-0.00258,8.06245,0.02247,-167.17529,111.87744,-287.29248,-2.87292,1672.79468,40.89981,279.05273,-76602.21875,5.02218,1681.04834,-131.10352,118.71338,-359.55811,-3.59558,2382.80713,48.81401,249.81689,-26820.97461,3.26176,2395.73413,-175.23193,127.13623,-184.63135,-1.84631,5727.93262,75.68311,302.36816,-97440.50781,1.97855,5731.3418,-34.57031,40.82031,3216.3208,32.16321,18.91025,4.34859,75.39063,-32.18241,2.5964,1053.3822,0.0,57.66602,3743.50586,37.43506,73.02576,8.54551,57.66602,-28.76512,2.01887,1474.40942,-9.8999,44.77539,1524.87793,15.24878,93.44504,9.6667,54.67529,-816.75299,3.27135,325.97031
0.65332,-7.04114,-0.07041,0.09319,0.30527,1.50317,-0.00238,2.53981,0.09815,-0.23657,1.89062,107.83252,1.07833,0.06282,0.25064,2.1272,0.00298,1.83967,1.2256,-0.63538,0.98926,-8.55591,-0.08556,0.01518,0.12323,1.62463,-0.00256,8.12758,0.0225,-167.17529,111.87744,-278.38135,-2.78381,1659.25537,40.73396,279.05273,-75503.02344,5.05736,1667.005,-131.10352,118.71338,-479.43115,-4.79431,2542.49121,50.42312,249.81689,-38224.60547,3.2374,2565.47632,-175.23193,127.13623,-205.2002,-2.052,5769.17627,75.95509,302.36816,-100117.10937,1.97309,5773.38574,-34.57031,40.82031,3223.07129,32.23071,18.94309,4.35237,75.39063,-35.2344,2.61486,1057.76196,0.0,57.66602,3746.20361,37.46204,72.85895,8.53575,57.66602,-33.84576,2.02805,1476.26318,-9.8999,44.77539,1533.5083,15.33508,93.23178,9.65566,54.67529,-838.91705,3.31822,328.39651
